src_id,src_name,src_glon,src_glat,nhi,sig_nhi,nhi_thin,star_id,r_med,ew_ki_ism,amp_ki_ism,res_max_ki_ism,ki_ism_vlsr_obs,ki_ism_avg_vlsr_obs,ki_ism_sig_vlsr_obs,emt_min_vlsr,vlsr_hi_ki_diff,vlsr_diff_min,n_nearby_stars
91,J024508-695753,289.7952903850992,-44.15004494640527,3.778835959922675,0.1412800589287053,3.467203784436903,140809004901022,813.3483276367188,0.0325727500021457,0.0854747561366457,0.0827928479597072,12.858595017230147,12.19457530583614,3.5355339059327373,8.583254987406917,4.27534002982323,4.27534002982323,2
92,J024800-693600,289.212713453656,-44.29356238741928,3.299272758405715,0.1446437433518049,3.0977480780973963,140809004901376,647.63134765625,0.0591551400721073,0.1520703237640228,0.1525391735620936,11.456469854306633,11.644665319719222,2.886751345948129,9.348078685169003,2.108391169137626,2.108391169137626,3
93,J025246-710435,290.0167716627078,-42.88027942117967,2.1954468779726595,0.1810524966862967,1.9771055453609192,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.0,-999.0,-999.0,999.0,0
94,J025415-791927,296.2050324640857,-36.14640193910103,6.243640121427838,0.2614615311642663,5.588901981250127,150828005201240,909.3572998046876,0.056476853787899,0.1225819681977738,0.1298093411512355,2.784272228309394,3.5677748498086235,3.5355339059327373,2.2445562400329324,0.5397159882764617,0.5397159882764617,2
95,J025617-780035,295.1676036984297,-37.16760245860451,7.004146474426524,0.407044069871897,6.248563228405264,140814006601103,563.0374145507812,0.0693959295749664,0.1808946678691884,0.1702635880025754,2.003546122820591,3.822840330175026,2.23606797749979,1.8461575919790607,0.1573885308415299,0.1573885308415299,5
96,J025618-780044,295.1680695935488,-37.16575671714013,7.014843360688259,0.4454820234463819,6.407893301266872,140814006601103,563.0374145507812,0.0693959295749664,0.1808946678691884,0.1702635880025754,2.003546122820591,3.822840330175026,2.23606797749979,1.9804439115575712,0.0231022112630199,0.0231022112630199,5
97,J025721-782714,295.4337330130178,-36.77477862727677,7.26049715347442,0.3740824825527477,6.449669256689677,150827004601016,904.5570678710938,0.0406035669147968,0.127645916084326,0.132243073586435,3.460182580639943,4.293499635637804,2.041241452319315,2.6450637448389123,0.8151188358010306,0.8151188358010306,6
98,J025803-783711,295.5188849669127,-36.61962131751525,6.513063946077753,0.2850630608720155,5.653353199931794,150827004601016,904.5570678710938,0.0406035669147968,0.127645916084326,0.132243073586435,3.460182580639943,4.293499635637804,2.041241452319315,1.9673036438479865,1.4928789367919564,1.4928789367919564,6
99,J030316-765256,293.93651633619334,-37.84767846575038,5.77864684170461,0.1684317128939773,5.353289324340029,140814006601069,670.7278442382812,0.0303031150251626,0.0755271275442061,0.0813638425843262,1.3563155352158702,1.3563155352158702,5.0,1.849169652118094,0.4928541169022238,0.4928541169022238,1
100,J030320-791455,295.72534344822424,-35.96226035498256,6.675704854485517,0.2295719589103471,6.028476401733074,150828005201240,909.3572998046876,0.056476853787899,0.1225819681977738,0.1298093411512355,2.784272228309394,3.318257141788494,2.5,1.9288338828725309,0.8554383454368633,0.8554383454368633,4
101,J030330-772932,294.3945285842325,-37.357092061550325,7.405618266416801,0.4596326988235639,6.186043457879903,140814006601103,563.0374145507812,0.0693959295749664,0.1808946678691884,0.1702635880025754,2.003546122820591,1.4281642301516253,2.886751345948129,-0.0531498524294173,2.056695975250008,2.056695975250008,3
102,J030705-775917,294.5887412694796,-36.84914946524824,9.085210442697964,0.6962191204897207,6.754411684935307,140814006601101,872.8606567382812,0.0431714802980423,0.0997854104922158,0.1017406970250652,3.3669429028859064,4.536447832390568,1.6666666666666667,3.1166012385504582,0.2503416643354481,0.2503416643354481,9
103,J030842-781241,294.68044369900923,-36.622324413556605,7.026044068080608,0.2200491605852855,6.026068973641153,140814006601097,1666.1944580078125,0.0343743413686752,0.1273992703474252,0.1254504352223672,4.022367899766108,4.202023717012226,2.5,1.879611521983211,2.142756377782897,2.142756377782897,4
104,J031155-765150,293.4395382293064,-37.55252255116848,6.224159106329948,0.384676486515195,5.774529768868943,140814006601004,1540.7005615234375,0.0482111796736717,0.1128314659643516,0.1074716935854108,3.65295846511415,4.951832623261363,2.886751345948129,3.922456573367483,0.2694981082533334,0.2694981082533334,3
105,J031157-783612,294.830230629517,-36.21511479164897,6.407583091987164,0.1893014092500418,5.84369072186741,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.0,-999.0,-999.0,999.0,0
106,J031235-782909,294.70694654912813,-36.28566151779925,5.956689851131188,0.2753666322227549,5.821338321215045,150828005701157,583.511962890625,0.0520846210420131,0.1645296132488108,0.1613411072993233,4.419221311835582,4.261908989427599,2.886751345948129,1.707307347203652,2.71191396463193,2.71191396463193,3
107,J031428-713042,288.6268864526856,-41.41249885213965,2.4252899772969445,0.1185578809574016,2.275573889613671,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.0,-999.0,-999.0,999.0,0
108,J031505-692203,286.54262470490374,-42.90012081393742,2.664016968356467,0.3209661682821244,2.5157191459389168,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.0,-999.0,-999.0,999.0,0
109,J031610-682104,285.4477997698063,-43.5369881641818,2.694338367232499,0.1890009649744187,2.292334255811136,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.0,-999.0,-999.0,999.0,0
110,J031836-795958,295.6420744545187,-34.94701069709415,5.894380716919359,0.3322689657963869,5.256107708865293,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.0,-999.0,-999.0,999.0,0
111,J031922-800546,295.6882415653157,-34.85235133243447,5.666465597147166,0.2131277986098146,5.063248184225838,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.0,-999.0,-999.0,999.0,0
112,J032019-773939,293.65990788940576,-36.64774331892759,6.970669855360006,0.3735690305134728,6.404387612776144,140814006601025,2788.820068359375,0.0533541552722454,0.1708013821582734,0.1615646198666425,4.745790430626579,4.95154067997055,1.4433756729740643,2.56625445309393,2.1795359775326486,2.1795359775326486,12
113,J032113-742002,290.72850374943846,-39.038238927486624,5.719077233128861,0.2654863122180943,4.974301932504095,150830005601205,696.4606323242188,0.088925153017044,0.2308817155555137,1.8030918814389605,0.6449600440437298,0.6449600440437298,5.0,-4.029378429319975,4.674338473363704,4.674338473363704,1
114,J032138-745323,291.1997587473774,-38.62001545382716,5.983778653055687,0.2763461650878581,5.484075284081769,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.0,-999.0,-999.0,999.0,0
115,J032253-770007,292.9728089569298,-37.036919095195984,7.867584783927782,0.4527789692177866,6.715304720801758,140814006601004,1540.7005615234375,0.0482111796736717,0.1128314659643516,0.1074716935854108,3.65295846511415,5.375777370360002,2.041241452319315,3.563575815311504,0.0893826498026464,0.0893826498026464,6
116,J032255-770011,292.97226035745547,-37.034860833313104,8.02161470247457,0.5117640553004931,6.722444649179561,140814006601004,1540.7005615234375,0.0482111796736717,0.1128314659643516,0.1074716935854108,3.65295846511415,5.375777370360002,2.041241452319315,3.4497385661232123,0.2032198989909375,0.2032198989909375,6
117,J032259-770023,292.9719748092574,-37.03026807450871,7.668284256707741,0.3395397016965686,6.683137053646738,150828005701263,997.79931640625,0.0792810693383216,0.2161532615124254,0.2154958977734409,5.976955782618031,5.375777370360002,2.041241452319315,5.768280456202369,0.208675326415662,0.208675326415662,6
118,J032301-770029,292.97180865840653,-37.02761618452414,7.990959140497883,0.5735079491636668,6.813825145249353,140814006601004,1540.7005615234375,0.0482111796736717,0.1128314659643516,0.1074716935854108,3.65295846511415,5.375777370360002,2.041241452319315,2.578115283524744,1.0748431815894055,1.0748431815894055,6
119,J032301-753619,291.7518105273446,-38.04362624415082,7.990788661010297,0.7200597565681758,6.882687896464814,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.0,-999.0,-999.0,999.0,0
120,J032410-763000,292.4728762411468,-37.350821872277685,7.012890498313766,0.3523541734137587,6.161499644083765,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.0,-999.0,-999.0,999.0,0
121,J032426-750139,291.1561359237391,-38.3942616211833,6.609599942459465,0.4214375649170394,5.85405392775526,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.0,-999.0,-999.0,999.0,0
122,J032440-701553,286.6541505629926,-41.6832692771908,2.17810642275943,0.1151668968682578,1.9854104963836348,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.0,-999.0,-999.0,999.0,0
123,J032456-775225,293.6161059942931,-36.32543333378411,6.6781353386456646,0.3957004439774654,6.288630039578133,150828005701218,1021.572509765625,0.0435949824750423,0.1447503134450833,0.1431168184215275,4.592255224208195,5.002566591143776,1.212678125181665,2.378715343083598,2.2135398811245968,2.2135398811245968,17
124,J032501-775146,293.60354654856803,-36.330753425061424,6.60586019917,0.5978619487220619,6.086441071198312,150828005701218,1021.572509765625,0.0435949824750423,0.1447503134450833,0.1431168184215275,4.592255224208195,4.8647090556682056,1.25,2.320426481033845,2.2718287431743494,2.2718287431743494,16
125,J032548-735326,290.0389891845531,-39.13065909081255,5.564096551343971,0.7810058970720424,5.2420536660386015,150830005601205,696.4606323242188,0.088925153017044,0.2308817155555137,1.8030918814389605,0.6449600440437298,0.6449600440437298,5.0,2.517880186800207,1.8729201427564768,1.8729201427564768,1
126,J032550-735329,290.0376845040556,-39.12821425896675,5.52955751928082,0.5224019730170483,5.419392940420518,150830005601205,696.4606323242188,0.088925153017044,0.2308817155555137,1.8030918814389605,0.6449600440437298,0.6449600440437298,5.0,2.4167931942649883,1.7718331502212583,1.7718331502212583,1
127,J032657-794937,295.1695612252658,-34.83265593508195,5.561237187450296,0.1691942434421832,5.114744992003428,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.0,-999.0,-999.0,999.0,0
128,J032658-763905,292.458390061254,-37.12882058463743,7.516758398791524,0.5005036725699845,7.157080439515755,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.0,-999.0,-999.0,999.0,0
129,J032704-794916,295.1604630004412,-34.83358817306975,5.893313216431895,0.2777338470940888,5.035750001951038,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.0,-999.0,-999.0,999.0,0
130,J032718-763747,292.42232381111234,-37.13077641629424,8.221369756951042,0.3729202877650631,7.194660975920832,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.0,-999.0,-999.0,999.0,0
131,J032745-755753,291.8087558419188,-37.58375089206529,8.540846344567226,0.7273246113000099,7.3380970238671,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.0,-999.0,-999.0,999.0,0
132,J032753-774732,293.40693808362647,-36.27706841843553,8.078368953503869,0.4792469697750832,6.197101790895852,150828005701005,687.7481689453125,0.0522157847881317,0.1737637823387224,0.1788086750356768,3.813726383175485,4.4139906001759535,1.1785113019775793,2.4409599629456773,1.3727664202298078,1.3727664202298078,18
133,J032816-765522,292.6308042664389,-36.883418022965074,9.339801205800985,0.4428721208455262,6.926297479082403,150828005701271,2460.864013671875,0.0739139765501022,0.2152003018062759,0.198752706481616,4.817908964596205,2.432866654157932,3.5355339059327373,2.8923132782415903,1.9255956863546144,1.9255956863546144,2
134,J032819-765520,292.6276446957466,-36.8818198591264,9.026660365883544,0.7463040606767518,6.919816516960384,150828005701271,2460.864013671875,0.0739139765501022,0.2152003018062759,0.198752706481616,4.817908964596205,2.432866654157932,3.5355339059327373,2.928318125984595,1.8895908386116096,1.8895908386116096,2
135,J032822-765517,292.62454622108817,-36.880478736193126,9.049104580393273,0.3744699569893519,6.888169167125092,150828005701271,2460.864013671875,0.0739139765501022,0.2152003018062759,0.198752706481616,4.817908964596205,2.432866654157932,3.5355339059327373,2.8987899396155656,1.9191190249806391,1.9191190249806391,2
136,J032834-745053,290.7531805246976,-38.32998579980193,9.94001037845233,0.4912939874866606,8.438089424533564,150830005601128,704.0899047851562,0.0298804901540279,0.0979228933581792,0.095927917665333,4.925041106537385,2.957073861326502,3.5355339059327373,4.777909677162915,0.1471314293744701,0.1471314293744701,2
137,J032852-763522,292.3056065460626,-37.09521190956117,9.243094904894935,0.3778693659311385,7.289616084917579,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.0,-999.0,-999.0,999.0,0
138,J033027-782212,293.7895770010976,-35.77161615105999,7.321223492978016,0.2262741274415919,6.126337880416584,150828005701116,532.8394775390625,0.0379562750458717,0.1381311955260493,0.123340434793299,4.869493158601328,5.427244667661694,1.507556722888818,3.0134839851346875,1.8560091734666404,1.8560091734666404,11
139,J033030-782200,293.7844347136094,-35.772376697280144,7.392619241173891,0.2234530979364225,6.056118154572809,150828005701116,532.8394775390625,0.0379562750458717,0.1381311955260493,0.123340434793299,4.869493158601328,5.593495752976007,1.386750490563073,2.9356186976780947,1.9338744609232328,1.9338744609232328,13
140,J033037-784908,294.16873839747285,-35.444895881174666,6.110472228649371,0.2263347131190576,5.507756964552333,150828005701118,800.0272827148438,0.0404399782419204,0.0864654052612563,0.0826202368860742,2.694132735056801,4.668038157986348,2.886751345948129,3.5745408721241403,0.8804081370673393,0.8804081370673393,3
141,J033055-761258,291.86596023622286,-37.271508445208354,7.890223404497149,0.627258205684977,7.017132904148589,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.0,-999.0,-999.0,999.0,0
142,J033104-761309,291.86136847556463,-37.26341256339341,8.545955296503418,0.7550424785310953,7.205532472618722,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.0,-999.0,-999.0,999.0,0
143,J033145-784741,294.0999771916306,-35.4237389305138,5.671374367864105,0.3272205464258104,5.555428183400371,150828005701116,532.8394775390625,0.0379562750458717,0.1381311955260493,0.123340434793299,4.869493158601328,5.742879415461901,2.041241452319315,4.306135921529251,0.5633572370720765,0.5633572370720765,6
144,J033154-801820,295.38122357567187,-34.33833775859006,5.665310057203009,0.1979225479776779,5.02047280466077,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.0,-999.0,-999.0,999.0,0
145,J033211-780653,293.49035732452893,-35.89011611756379,7.099628162608236,0.2499849151008308,6.104765974030335,150828005701005,687.7481689453125,0.0522157847881317,0.1737637823387224,0.1788086750356768,3.813726383175485,5.312260459934547,1.118033988749895,2.441706077037902,1.3720203061375829,1.3720203061375829,20
146,J033309-764641,292.25866620438205,-36.78738285547244,9.715298096694056,0.3574018963546314,6.885421098917436,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.0,-999.0,-999.0,999.0,0
147,J033640-764241,292.0251517930174,-36.68676572801096,7.485325750797952,0.7562718708103265,6.767735086931628,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.0,-999.0,-999.0,999.0,0
148,J033749-784013,293.7367450566056,-35.29958949298331,5.721851233237411,0.2051881969407329,5.482366300099563,150828005701098,578.8952026367188,0.0836857110261917,0.2376157802561508,0.2266601223256261,6.440488580300913,6.063443102516658,2.886751345948129,4.734378426597632,1.706110153703281,1.706110153703281,3
149,J033828-763205,291.77533064937074,-36.72985904507018,7.815047700370697,0.3464762112661741,6.864248853327914,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.0,-999.0,-999.0,999.0,0
150,J034059-765055,291.9445450608918,-36.41176321598362,5.822065433620299,0.4063270807626342,5.587174508329762,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.0,-999.0,-999.0,999.0,0
151,J034340-792019,294.1003782773603,-34.63949289732731,5.984730236373611,0.1596031259408488,5.398386512257495,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.0,-999.0,-999.0,999.0,0
152,J034717-770522,291.88066637440704,-35.985448050750165,5.543647410407312,0.396965281798304,5.416551419503584,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.0,-999.0,-999.0,999.0,0
153,J034736-763204,291.3402962120384,-36.32885398648879,5.913034504623465,0.365566399909048,5.514759602532027,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.0,-999.0,-999.0,999.0,0
154,J034828-732032,288.1662655202441,-38.2839790021714,5.369544247524355,0.23035851875636,4.721394283032814,150830005601347,2379.908935546875,0.0496864505112171,0.0648885401509538,0.0838144900129159,6.549848509953366,6.549848509953366,5.0,5.656589829960102,0.8932586799932638,0.8932586799932638,1
155,J035125-792156,293.8380306489938,-34.353188552328824,7.835399257025197,0.4357260019041213,6.195035131918178,151220002801103,532.3281860351562,0.0482900738716125,0.1194289451636382,0.1229009908924949,1.6283956303554863,1.6283956303554863,5.0,3.0084382372684573,1.380042606912971,1.380042606912971,1
156,J035150-695934,284.4759369286124,-40.04600961831741,8.583501297407397,0.3064873701640776,5.918380151915287,150830006101390,746.9906005859375,0.0339967235922813,0.0932395134828325,0.0912247364950589,8.618243784521262,8.845631454459049,2.041241452319315,8.084795772564219,0.5334480119570433,0.5334480119570433,6
157,J035236-802232,294.7244919735303,-33.65824648040855,6.290379089385321,0.1882235306220315,5.608666266489321,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.0,-999.0,-999.0,999.0,0
158,J035239-710704,285.6253603823304,-39.34731272710242,3.5587215385498494,0.3988402657399157,3.4017613466956087,150827005201188,748.8086547851562,0.0716994628310203,0.216423412605887,0.257409644564591,9.565062239977582,10.096610803267437,3.5355339059327373,9.94211083915738,0.3770485991797994,0.3770485991797994,2
159,J035329-762642,290.98625404352697,-36.11857487562296,5.446240686882446,0.2671288980517145,5.1946732818759225,150902002901264,666.95751953125,0.0323987752199173,0.1024108648937413,0.0964769387949767,-0.6720492810541892,-0.6720492810541892,5.0,1.1668079435176069,1.838857224571796,1.838857224571796,1
160,J035410-702439,284.78010847924884,-39.6468628873173,7.3293326270412,0.253565867816133,6.203005900165766,141104003801120,781.0972900390625,0.0424287505447864,0.1048076503409253,0.105184166184842,8.426589326637341,8.96354701518084,1.5811388300841895,8.333842338498897,0.0927469881384439,0.0927469881384439,10
161,J035431-755035,290.34970108586805,-36.43929836728887,6.312364819377361,0.3779325241295254,5.794187262498741,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.0,-999.0,-999.0,999.0,0
162,J035440-784533,293.1529457988039,-34.62223850946478,5.993589895186337,0.3745126272640361,5.23533258497585,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.0,-999.0,-999.0,999.0,0
163,J035546-782403,292.7723589610476,-34.80546086863433,5.941566124908582,0.3397654596710352,5.466294324971475,151220002801240,767.2073364257812,0.0426535531878471,0.114581336916934,0.110598458555061,4.464232817734862,4.464232817734862,5.0,2.5257416573707294,1.9384911603641328,1.9384911603641328,1
164,J035627-725014,287.2110781276417,-38.117424680547394,6.118053484547877,0.1628439997764907,5.896168142267534,160916003801234,736.1590576171875,0.0364057645201683,0.1385356374654157,0.1473749405864833,3.068956229867606,4.082010830166107,3.5355339059327373,1.6483080983005038,1.420648131567102,1.420648131567102,2
165,J035641-783935,292.98386711474944,-34.60817412819449,6.232194121988504,0.2323971640535188,5.470580255840338,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.0,-999.0,-999.0,999.0,0
166,J035644-720927,286.48469300150833,-38.488273590311685,6.157314756810354,0.3721443872375766,5.517141153777985,150827005201128,574.4959716796875,0.0449066944420337,0.0706474000659648,0.0792506995414866,7.952896181035623,7.952896181035623,5.0,7.974196778042935,0.0213005970073121,0.0213005970073121,1
167,J035728-783508,292.88365186721126,-34.62340975331466,5.917000152751444,0.2010906994838659,5.491289814841387,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.0,-999.0,-999.0,999.0,0
168,J035730-694844,283.9281917450605,-39.74161084784512,6.844556035624168,0.2352480264490459,6.236060887197333,141104003801143,2623.3740234375,0.1021553501486778,0.2894392299952351,0.2810875145628922,7.495570860025616,7.408779089161146,1.212678125181665,7.402179765362642,0.0933910946629739,0.0933910946629739,17
169,J035743-682858,282.44639020951035,-40.43617048248789,10.165156732661393,0.6415347447379018,8.430052028056167,141104003801255,1565.1412353515625,0.1016978919506073,0.259774257296103,0.250452370038439,6.5992379925412905,5.605052853554476,1.1785113019775793,6.800808200118202,0.2015702075769114,0.2015702075769114,18
170,J035745-682904,282.44690181659445,-40.43360183876487,10.077794548748702,0.7816430581834559,7.271030102070688,141104003801289,542.4589233398438,0.1074522957205772,0.2641534110390892,0.2609372690293469,3.3696819835212057,5.605052853554476,1.1785113019775793,1.819328125453345,1.55035385806786,1.55035385806786,18
171,J035801-760516,290.43238879563467,-36.122147501002296,5.055308904347689,0.3244743152423873,4.907883646638877,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.0,-999.0,-999.0,999.0,0
172,J035803-760526,290.4334179074288,-36.11829732479424,5.225284354147126,0.3206763265727404,5.020727077587607,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.0,-999.0,-999.0,999.0,0
173,J035810-760552,290.4353545277617,-36.10857532262084,5.209698578708968,0.3342376603829768,5.071157368569169,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.0,-999.0,-999.0,999.0,0
174,J035814-760604,290.43612672594344,-36.103738317000456,5.214390691789874,0.296443301338085,4.873151767115242,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.0,-999.0,-999.0,999.0,0
175,J035845-720848,286.3618583282968,-38.36705702669706,6.84521875338595,1.1165282989540497,5.727259548630411,150827005201128,574.4959716796875,0.0449066944420337,0.0706474000659648,0.0792506995414866,7.952896181035623,8.520935175560059,3.5355339059327373,7.887946835880562,0.0649493451550613,0.0649493451550613,2
176,J035859-791544,293.4728447953111,-34.14748384668744,7.178307838204578,0.2117479927391285,5.903520102540535,151220002801103,532.3281860351562,0.0482900738716125,0.1194289451636382,0.1229009908924949,1.6283956303554863,1.6283956303554863,5.0,1.7178616078903164,0.0894659775348301,0.0894659775348301,1
177,J035911-772200,291.6409774720475,-35.29919570661394,5.920083562821569,0.2439941542717329,5.529301802098189,150902002901075,667.62646484375,0.0322586335241794,0.0549728346148448,0.0590154108485532,5.0264953206285305,5.0264953206285305,5.0,3.25398634736918,1.7725089732593506,1.7725089732593506,1
178,J040020-794904,293.95278418526465,-33.75515373178246,6.341771997270531,0.1820542108539937,5.59756789141581,151220002801103,532.3281860351562,0.0482900738716125,0.1194289451636382,0.1229009908924949,1.6283956303554863,1.6283956303554863,5.0,2.533741245208056,0.9053456148525694,0.9053456148525694,1
179,J040040-700026,283.9516051160657,-39.40721427099695,8.215235064520432,1.9805924492121187,6.6024698610958685,141104003801144,2921.735595703125,0.12037343531847,0.3020847551427281,0.2926853923425868,3.281434123168932,6.400066343015848,1.2909944487358056,1.6858954099734498,1.595538713195482,1.595538713195482,15
180,J040110-790204,293.1790855173064,-34.20602268396881,6.744113955092983,0.2279695338802355,6.063544922367637,151220002801103,532.3281860351562,0.0482900738716125,0.1194289451636382,0.1229009908924949,1.6283956303554863,1.6283956303554863,5.0,2.637486772611064,1.0090911422555773,1.0090911422555773,1
181,J040131-705457,284.8920927508119,-38.86105222089119,5.477184880449321,0.292085493840766,5.116238165741906,150827005201246,749.8964233398438,0.0323552750051021,0.0919172390886868,0.0869316297190032,8.360714609511838,8.80036470191743,3.5355339059327373,7.522924460540876,0.8377901489709618,0.8377901489709618,2
182,J040203-750953,289.3227033553933,-36.46111987282709,6.617627526426897,0.301723347547379,5.579612970114328,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.0,-999.0,-999.0,999.0,0
183,J040220-790707,293.2196118253019,-34.11127993044041,7.112502857576177,0.2157834943500149,6.200258215846136,151220002801103,532.3281860351562,0.0482900738716125,0.1194289451636382,0.1229009908924949,1.6283956303554863,0.2624527780438148,3.5355339059327373,2.2448423426735817,0.6164467123180954,0.6164467123180954,2
184,J040247-695523,283.7351426821022,-39.29733471800287,5.778435052467315,0.903803457202842,5.766918002010537,141104003801132,622.8310546875,0.0595457106828689,0.1906823958342201,0.1837043200664586,7.674743898958267,6.923842749852007,1.7677669529663689,5.1085697563322325,2.5661741426260347,2.5661741426260347,8
185,J040252-690218,282.7489650191152,-39.74883389560805,7.199088271424516,0.2660803845580698,6.977675418710102,141104003801278,526.1294555664062,0.1167119294404983,0.2663169501104467,0.2687978224049488,5.12554690832452,4.917633641963688,1.1785113019775793,5.062838618214,0.0627082901105193,0.0627082901105193,18
186,J040329-742124,288.42769201057695,-36.84308987168224,11.256698481057937,2.201248695822746,7.889747116319738,160916003801095,603.8617553710938,0.0312923341989517,0.0487628549507267,0.064849774008005,5.007235285777789,5.007235285777789,5.0,5.0417570992634095,0.0345218134856208,0.0345218134856208,1
187,J040400-710909,285.0103171548112,-38.56359126013426,5.650361773069088,0.5852973981332422,5.515300306381181,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.0,-999.0,-999.0,999.0,0
188,J040440-724023,286.60641057142635,-37.70445401690321,6.644525014150885,0.3337369532639969,6.40183545042454,160916003801233,868.4421997070312,0.0365568622946739,0.1014789732158293,0.1092582648518469,5.095065430464608,3.890029649321081,2.23606797749979,6.370883862751453,1.2758184322868449,1.2758184322868449,5
189,J040513-723724,286.52532523852824,-37.696698039308096,6.19778813301318,0.2072935121087202,6.12794679401465,160916003801233,868.4421997070312,0.0365568622946739,0.1014789732158293,0.1092582648518469,5.095065430464608,6.436319130256812,3.5355339059327373,6.337817424688952,1.242751994224344,1.242751994224344,2
190,J040531-704153,284.43157144705043,-38.69638197101514,5.32321159005314,0.1629690987511221,5.204013675573533,161218001601235,952.3905639648438,0.0335226245224475,0.1003852429372572,0.0951958689447607,5.481133122099724,5.803406600956766,3.5355339059327373,5.454565810067373,0.026567312032351,0.026567312032351,2
191,J040541-710449,284.84018703073605,-38.4860048574138,4.644326119135802,0.5162356609956659,3.595431429841211,150827005201013,798.2056884765625,0.0580081790685653,0.1582080871733356,0.1410256211996482,5.590229822194491,5.443110170911429,2.886751345948129,7.154756599380355,1.564526777185864,1.564526777185864,3
192,J040659-733405,287.4379457407786,-37.07738547416566,8.294133897721052,1.0671244369589847,7.223964648429712,160916003801159,1168.8389892578125,0.0364908277988433,0.0883239037759113,0.0841205700465455,6.989565931195703,3.8875473341149296,1.889822365046136,7.283597330656315,0.2940313994606125,0.2940313994606125,7
193,J040749-721622,286.01854204582816,-37.71779837900491,8.655526610463106,1.3286974503712954,6.537829047341608,160916003801298,843.84326171875,0.03732306137681,0.0873956443116711,0.084493544664513,7.777572830049015,3.412034335426964,3.5355339059327373,6.636324556688112,1.1412482733609035,1.1412482733609035,2
194,J040828-741616,288.1070123281869,-36.61044128616925,9.747255082052998,0.6377350740525148,7.649891406388171,160916003801095,603.8617553710938,0.0312923341989517,0.0487628549507267,0.064849774008005,5.007235285777789,5.007235285777789,5.0,5.907614964212017,0.900379678434228,0.900379678434228,1
195,J040832-721841,286.02346154118584,-37.65070165766553,7.399130069378053,0.5608286356779726,6.728691311623527,160916003801298,843.84326171875,0.03732306137681,0.0873956443116711,0.084493544664513,7.777572830049015,7.777572830049015,5.0,6.434561489482855,1.3430113405661608,1.3430113405661608,1
196,J040835-721844,286.022571433884,-37.64791831239109,7.41518048468577,0.5502373973797069,6.703931292387075,160916003801298,843.84326171875,0.03732306137681,0.0873956443116711,0.084493544664513,7.777572830049015,7.777572830049015,5.0,6.339640787183559,1.437932042865456,1.437932042865456,1
197,J040844-750737,288.98498493195785,-36.12786836413467,4.310479335295542,0.5045810893085034,3.93886240925474,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.0,-999.0,-999.0,999.0,0
